gene_name,sample,counts,fraction
rluC,preshift,2113,0.00017170321298723122
rluD,preshift,2376,0.00019307469666713745
rluE,preshift,314,2.5515763785135167e-05
rluF,preshift,670,5.444446412751771e-05
rmf,preshift,2891,0.0002349237996905279
rmuC,preshift,531,4.314926933091329e-05
rna,preshift,880,7.150914691375461e-05
rnb,preshift,15373,0.001249216040346761
rnc,preshift,2307,0.0001874677294659453
rnd,preshift,1501,0.00012197185172448371
rne,preshift,9805,0.0007967581653288226
rng,preshift,2291,0.0001861675631584225
rnhA,preshift,465,3.778608331238169e-05
rnhB,preshift,835,6.78524291738467e-05
rnk,preshift,1530,0.0001243284031568688
rnlA,preshift,1043,8.475459117164324e-05
rnlB,preshift,255,2.07214005261448e-05
rnpA,preshift,3090,0.0002510946181403429
rnr,preshift,4772,0.0003877746012186784
rnt,preshift,954,7.752241608604761e-05
rob,preshift,2050,0.00016658380815136016
rodZ,preshift,3664,0.0002977380844227237
rof,preshift,245,1.9908796583943044e-05
roxA,preshift,2205,0.00017917916925548738
rpe,preshift,1381,0.00011222060441806263
rph,preshift,2367,0.00019234335311915586
rpiA,preshift,2705,0.00021980936636557523
rpiB,preshift,130,1.056385124862284e-05
rpiR,preshift,434,3.526701109155625e-05
rplA,preshift,92617,0.007526093931490012
rplB,preshift,122304,0.009938471254704368
rplC,preshift,110776,0.009001701430134183
rplD,preshift,60629,0.0049267364411750315
rplE,preshift,45217,0.003674351245453684
rplF,preshift,73840,0.006000267509217773
rplI,preshift,37192,0.0030222365818367743
rplJ,preshift,75102,0.0061028181267236345
rplK,preshift,20008,0.0016258579675572753
rplL,preshift,41682,0.003387095751885363
rplM,preshift,59309,0.0048194727208044
rplN,preshift,66393,0.005395121353460124
rplO,preshift,38041,0.0030912266565297033
rplP,preshift,46353,0.003766663053287804
rplQ,preshift,37429,0.003041495295266956
rplR,preshift,23773,0.0019318033517962366
rplS,preshift,26622,0.0021633142149295173
rplT,preshift,43813,0.0035602616519685576
rplU,preshift,34089,0.002770085578571569
rplV,preshift,41405,0.0033645866226863744
rplW,preshift,46836,0.0038059118236961485
rplX,preshift,21648,0.0017591250140783633
rplY,preshift,13018,0.0010578478119582472
rpmA,preshift,19036,0.0015468728643752644
rpmB,preshift,30539,0.0024816111790899455
rpmC,preshift,19070,0.0015496357177787504
rpmD,preshift,8211,0.0006672290969418626
rpmE,preshift,17966,0.0014599242425596764
rpmF,preshift,22271,0.0018097502396775328
rpmG,preshift,7845,0.0006374877926572783
rpmH,preshift,5540,0.0004501825839797733
rpmI,preshift,26440,0.002148524823181445
rpmJ,preshift,11018,0.0008953270235178958
rpoA,preshift,120268,0.009773025092072089
rpoB,preshift,57122,0.004641756238644876
rpoC,preshift,63080,0.005125905667408682
rpoD,preshift,16297,0.001324300644606203
rpoE,preshift,1897,0.0001541509678356733
rpoH,preshift,4487,0.00036461538886592833
rpoN,preshift,5522,0.00044871989688381015
rpoS,preshift,11023,0.0008957333254889967
rpoZ,preshift,2977,0.00024191219359346303
rppH,preshift,1644,0.00013359208809796884
rpsA,preshift,253570,0.020605198162409948
rpsB,preshift,61034,0.004959646900834203
rpsC,preshift,82298,0.006687567923532018
rpsD,preshift,80305,0.006525615957851208
rpsE,preshift,29042,0.0023599643689423424
rpsF,preshift,59755,0.004855714856626598
rpsG,preshift,31382,0.0025501136914175535
rpsH,preshift,44305,0.003600241765924884
rpsI,preshift,49468,0.004019789181283651
rpsJ,preshift,61257,0.004977767968745302
rpsK,preshift,32410,0.002633649376675894
rpsL,preshift,44864,0.003645666326293962
rpsM,preshift,42653,0.0034659995946731536
rpsN,preshift,61453,0.004993695006012456
rpsO,preshift,22919,0.0018624069751322066
rpsP,preshift,17833,0.001449116610128393
rpsQ,preshift,37887,0.0030787125558197964
rpsR,preshift,13835,0.0011242375540361307
rpsS,preshift,39341,0.0031968651690159316
rpsT,preshift,32611,0.0026499827159141495
rpsU,preshift,18510,0.001504129897015452
rraA,preshift,4267,0.0003467381021374897
rraB,preshift,3822,0.0003105772267095115
rrrD,preshift,35,2.844113797706149e-06
rrrQ,preshift,5,4.0630197110087843e-07
rsd,preshift,1152,9.361197414164239e-05
rseA,preshift,2651,0.00021542130507768575
rseB,preshift,1646,0.00013375460888640918
rseC,preshift,385,3.128525177476764e-05
rseP,preshift,4289,0.00034852583081033354
rsfS,preshift,1530,0.0001243284031568688
rsgA,preshift,1697,0.00013789888899163813
rsmA,preshift,2894,0.00023516758087318844
rsmB,preshift,1624,0.00013196688021356533
rsmC,preshift,1365,0.00011092043811053982
rsmD,preshift,875,7.110284494265372e-05
rsmE,preshift,658,5.34693393968756e-05
rsmF,preshift,717,5.826370265586597e-05
rsmG,preshift,786,6.38706698570581e-05
rsmH,preshift,1712,0.00013911779490494077
rsmI,preshift,779,6.330184709751686e-05
rsmJ,preshift,514,4.1767842629170305e-05
rspA,preshift,42,3.412936557247379e-06
rspB,preshift,67,5.4444464127517715e-06
rssA,preshift,780,6.338310749173704e-05
rssB,preshift,574,4.6643466282380844e-05
rstA,preshift,630,5.1194048358710684e-05
rstB,preshift,432,3.51044903031159e-05
rsuA,preshift,1264,0.00010271313829430207
rsxA,preshift,584,4.74560702245826e-05
rsxB,preshift,886,7.199670927907566e-05
rsxC,preshift,2926,0.00023776791348823406
rsxD,preshift,998,8.109787343173533e-05
rsxE,preshift,929,7.549090623054321e-05
rsxG,preshift,851,6.915259548136951e-05
rtcA,preshift,85,6.907133508714933e-06
rtcB,preshift,88,7.1509146913754605e-06
rtcR,preshift,23,1.8689890670640408e-06
rusA,preshift,3,2.4378118266052707e-07
rutA,preshift,28,2.2752910381649194e-06
rutB,preshift,9,7.313435479815812e-07
rutC,preshift,3,2.4378118266052707e-07
rutD,preshift,6,4.875623653210541e-07
rutE,preshift,8,6.500831537614056e-07
rutF,preshift,8,6.500831537614056e-07
rutG,preshift,52,4.225540499449136e-06
rutR,preshift,278,2.259038959320884e-05
ruvA,preshift,614,4.989388205118787e-05
ruvB,preshift,807,6.557713813568178e-05
ruvC,preshift,2784,0.00022622893750896911
rzoD,preshift,0,0.0
rzoR,preshift,0,0.0
rzpD,preshift,19,1.543947490183338e-06
rzpR,preshift,4,3.250415768807028e-07
sad,preshift,379,3.079768940944659e-05
safA,preshift,0,0.0
sanA,preshift,189,1.5358214507613204e-05
sapA,preshift,823,6.687730444320459e-05
sapB,preshift,348,2.827861718862114e-05
sapC,preshift,347,2.8197356794400964e-05
sapD,preshift,861,6.996519942357127e-05
sapF,preshift,487,3.957381198522556e-05
satP,preshift,121,9.832507700641258e-06
sbcB,preshift,1175,9.548096320870644e-05
sbcC,preshift,1101,8.946769403641344e-05
sbcD,preshift,379,3.079768940944659e-05
sbmA,preshift,408,3.315424084183168e-05
sbmC,preshift,118,9.588726517980732e-06
sbp,preshift,677,5.501328688705894e-05
scpA,preshift,69,5.606967201192122e-06
scpB,preshift,25,2.0315098555043923e-06
scpC,preshift,57,4.6318424705500145e-06
sdaA,preshift,577,4.688724746504137e-05
sdaB,preshift,884,7.183418849063531e-05
sdaC,preshift,3107,0.00025247604484208584
sdhA,preshift,15616,0.0012689623161422636
sdhB,preshift,10363,0.0008421014653036806
sdhC,preshift,4143,0.0003366618132541879
sdhD,preshift,2083,0.00016926540116062597
sdhE,preshift,950,7.719737450916691e-05
sdiA,preshift,210,1.7064682786236893e-05
secA,preshift,15490,0.0012587235064705213
secB,preshift,4297,0.0003491759139640949
secD,preshift,19373,0.0015742576172274637
secE,preshift,6552,0.0005324181029305911
secF,preshift,9422,0.0007656354343424953
secG,preshift,6014,0.0004887000108401366
secM,preshift,2056,0.00016707137051668122
secY,preshift,84874,0.006896894699043191
selA,preshift,1069,8.686736142136782e-05
selB,preshift,2277,0.00018502991763934005
selD,preshift,1530,0.0001243284031568688
seqA,preshift,2568,0.00020867669235741115
serA,preshift,15668,0.0012731878566417127
serB,preshift,2086,0.00016950918234328647
serC,preshift,16403,0.0013329142463935418
serS,preshift,7784,0.0006325309086098476
setA,preshift,223,1.812106791109918e-05
setB,preshift,78,6.3383107491737035e-06
setC,preshift,7,5.688227595412298e-07
sfmA,preshift,9,7.313435479815812e-07
sfmC,preshift,0,0.0
sfmD,preshift,43,3.4941969514675546e-06
sfmF,preshift,11,8.938643364219326e-07
sfmH,preshift,4,3.250415768807028e-07
sfsA,preshift,1008,8.19104773739371e-05
sfsB,preshift,59,4.794363258990366e-06
sgbE,preshift,30,2.4378118266052708e-06
sgbH,preshift,8,6.500831537614056e-07
sgbU,preshift,13,1.056385124862284e-06
sgcA,preshift,45,3.656717739907906e-06
sgcB,preshift,13,1.056385124862284e-06
sgcC,preshift,39,3.1691553745868517e-06
sgcE,preshift,28,2.2752910381649194e-06
sgcQ,preshift,35,2.844113797706149e-06
sgcR,preshift,59,4.794363258990366e-06
sgcX,preshift,20,1.6252078844035137e-06
sgrR,preshift,125,1.015754927752196e-05
sgrT,preshift,1315,0.00010685741839953103
shiA,preshift,1238,0.0001006003680445775
shoB,preshift,111,9.019903758439501e-06
sieB,preshift,9,7.313435479815812e-07
sixA,preshift,3266,0.0002653964475230938
skp,preshift,7340,0.0005964512935760896
slmA,preshift,1382,0.0001123018648122828
slp,preshift,29,2.356551432385095e-06
slt,preshift,1096,8.906139206531255e-05
slyA,preshift,1927,0.00015658877966227854
slyB,preshift,5390,0.000437993524846747
slyD,preshift,19193,0.001559630746267832
slyX,preshift,249,2.0233838160823747e-05
smf,preshift,529,4.298674854247294e-05
smg,preshift,1196,9.718743148733012e-05
smpB,preshift,1585,0.00012879772483897846
smrA,preshift,321,2.6084586544676394e-05
smrB,preshift,431,3.502322990889572e-05
sodA,preshift,34226,0.002781218252579733
sodB,preshift,9929,0.0008068344542121244
sodC,preshift,167,1.357048583476934e-05
sohB,preshift,1517,0.0001232720180320065
solA,preshift,2024,0.0001644710379016356
soxR,preshift,94,7.638477056696515e-06
soxS,preshift,120,9.751247306421083e-06
speA,preshift,10133,0.0008234115746330403
speB,preshift,2151,0.0001747911079675979
speC,preshift,991,8.05290506721941e-05
speD,preshift,6045,0.0004912190830609621
speE,preshift,9709,0.0007889571674836857
speF,preshift,19,1.543947490183338e-06
speG,preshift,505,4.103649908118872e-05
spoT,preshift,6996,0.0005684977179643492
sppA,preshift,2037,0.00016552742302649787
spy,preshift,257,2.0883921314585152e-05
sra,preshift,260,2.112770249724568e-05
srlA,preshift,19,1.543947490183338e-06
srlB,preshift,16,1.300166307522811e-06
srlD,preshift,133,1.0807632431283366e-05
srlE,preshift,30,2.4378118266052708e-06
srlR,preshift,362,2.9416262707703597e-05
srmB,preshift,2133,0.00017332842087163473
ssb,preshift,3228,0.0002623085525427271
sseA,preshift,673,5.468824531017824e-05
sseB,preshift,768,6.240798276109493e-05
ssnA,preshift,12,9.751247306421083e-07
sspA,preshift,5756,0.0004677348291313313
sspB,preshift,3694,0.000300175896249329
sstT,preshift,2140,0.00017389724363117598
ssuA,preshift,13,1.056385124862284e-06
ssuB,preshift,83,6.744612720274582e-06
ssuC,preshift,20,1.6252078844035137e-06
ssuD,preshift,47,3.819238528348257e-06
ssuE,preshift,31,2.5190722208254465e-06
stfE,preshift,2,1.625207884403514e-07
stfR,preshift,65,5.28192562431142e-06
sthA,preshift,6216,0.0005051146104726121
stpA,preshift,1506,0.00012237815369558458
sucA,preshift,28838,0.0023433872485214267
sucB,preshift,26811,0.0021786724294371304
sucC,preshift,36111,0.0029343940956847643
sucD,preshift,26077,0.0021190273000795215
sufA,preshift,366,2.97413042845843e-05
sufB,preshift,1805,0.0001466750115674171
sufC,preshift,568,4.615590391705979e-05
sufD,preshift,1855,0.0001507380312784259
sufE,preshift,227,1.844610948797988e-05
sufS,preshift,1411,0.0001146584162446679
sugE,preshift,179,1.4545610565411449e-05
suhB,preshift,7818,0.0006352937620133335
sulA,preshift,605,4.916253850320629e-05
surA,preshift,7825,0.0006358625847728747
sutR,preshift,159,1.2920402681007935e-05
sxy,preshift,152,1.2351579921466704e-05
syd,preshift,568,4.615590391705979e-05
symE,preshift,21,1.7064682786236894e-06
tabA,preshift,450,3.656717739907906e-05
tadA,preshift,600,4.875623653210541e-05
tag,preshift,261,2.1208962891465855e-05
talA,preshift,278,2.259038959320884e-05
talB,preshift,10522,0.0008550218679846885
tam,preshift,93,7.557216662476339e-06
tamA,preshift,1050,8.532341393118448e-05
tamB,preshift,2984,0.00024248101635300425
tap,preshift,17364,0.0014110054852391307
tar,preshift,19504,0.0015849027288703066
tas,preshift,2037,0.00016552742302649787
tatA,preshift,2293,0.00018633008394686285
tatB,preshift,2962,0.0002406932876801604
tatC,preshift,1432,0.00011636488452329159
tatD,preshift,393,3.193533492852905e-05
tatE,preshift,1240,0.00010076288883301786
tauA,preshift,23,1.8689890670640408e-06
tauB,preshift,14,1.1376455190824597e-06
tauC,preshift,17,1.3814267017429866e-06
tauD,preshift,45,3.656717739907906e-06
tbpA,preshift,637,5.176287111825191e-05
tcdA,preshift,662,5.3794380973756306e-05
tcyJ,preshift,9038,0.0007344314429619478
tcyL,preshift,590,4.7943632589903655e-05
tcyN,preshift,953,7.744115569182742e-05
tcyP,preshift,14462,0.0011751878212121808
tdcA,preshift,20,1.6252078844035137e-06
tdcB,preshift,9,7.313435479815812e-07
tdcC,preshift,54,4.388061287889487e-06
tdcD,preshift,18,1.4626870959631623e-06
tdcE,preshift,95,7.71973745091669e-06
tdcF,preshift,27,2.1940306439447437e-06
tdcG,preshift,77,6.257050354953528e-06
tdcR,preshift,1,8.12603942201757e-08
tdh,preshift,516,4.1930363417610655e-05
tdk,preshift,702,5.7044796742563334e-05
tehA,preshift,164,1.3326704652108813e-05
tehB,preshift,507,4.119901986962907e-05
tesA,preshift,231,1.8771151064860582e-05
tesB,preshift,254,2.0640140131924625e-05
tfaD,preshift,7,5.688227595412298e-07
tfaE,preshift,7,5.688227595412298e-07
tfaQ,preshift,4,3.250415768807028e-07
tfaR,preshift,4,3.250415768807028e-07
tfaX,preshift,16,1.300166307522811e-06
tgt,preshift,7136,0.0005798741731551738
thiC,preshift,10075,0.00081869847176827
thiD,preshift,1831,0.00014878778181714168
thiE,preshift,2715,0.000220621970307777
thiF,preshift,2373,0.00019283091548447692
thiG,preshift,2160,0.0001755224515155795
thiH,preshift,5576,0.00045310795817169965
thiI,preshift,2564,0.00020835165078053047
thiK,preshift,441,3.5835833851097476e-05
thiL,preshift,1251,0.00010165675316943978
thiM,preshift,3598,0.0002923748984041921
thiP,preshift,717,5.826370265586597e-05
thiQ,preshift,543,4.41243940615554e-05
thiS,preshift,507,4.119901986962907e-05
thpR,preshift,191,1.5520735296053558e-05
thrA,preshift,19358,0.001573038711314161
thrB,preshift,8621,0.0007005458585721346
thrC,preshift,12445,0.0010112856060700865
thrL,preshift,2914,0.00023679278875759195
thrS,preshift,27976,0.002273340788703635
thyA,preshift,2822,0.0002293168324893358
tig,preshift,40262,0.0032717059920927137
tilS,preshift,1187,9.645608793934854e-05
tisB,preshift,563,4.574960194595891e-05
tktA,preshift,10155,0.0008251993033058841
tktB,preshift,554,4.501825839797733e-05
tldD,preshift,2945,0.0002393118609784174
tmcA,preshift,1348,0.00010953901140879682
tmk,preshift,304,2.4703159842933408e-05
tnaA,preshift,24,1.9502494612842165e-06
tnaB,preshift,5,4.0630197110087843e-07
tnaC,preshift,15,1.2189059133026354e-06
tolA,preshift,1969,0.00016000171621952594
tolB,preshift,11602,0.0009427830937424783
tolC,preshift,7733,0.0006283866285046186
tolQ,preshift,1828,0.00014854400063448115
tolR,preshift,1139,9.25555890167801e-05
tomB,preshift,367,2.982256467880448e-05
tonB,preshift,4352,0.00035364523564620457
topA,preshift,13021,0.0010580915931409076
topAI,preshift,75,6.094529566513176e-06
topB,preshift,1560,0.00012676621498347408
torA,preshift,75,6.094529566513176e-06
torC,preshift,6,4.875623653210541e-07
torD,preshift,27,2.1940306439447437e-06
torI,preshift,56,4.550582076329839e-06
torR,preshift,186,1.5114433324952678e-05
torS,preshift,132,1.0726372037063192e-05
torT,preshift,43,3.4941969514675546e-06
torY,preshift,17,1.3814267017429866e-06
torZ,preshift,123,9.99502848908161e-06
tpiA,preshift,12057,0.0009797565731126583
tpr,preshift,74,6.013269172293001e-06
tpx,preshift,24374,0.0019806408487225624
tqsA,preshift,61,4.956884047430717e-06
treA,preshift,138,1.1213934402384244e-05
treB,preshift,205,1.6658380815136016e-05
treC,preshift,142,1.1538975979264947e-05
treF,preshift,140,1.1376455190824596e-05
treR,preshift,299,2.429685787183253e-05
trg,preshift,3896,0.0003165904958818045
trkA,preshift,2016,0.0001638209547478742
trkG,preshift,144,1.1701496767705298e-05
trkH,preshift,795,6.460201340503967e-05
trmA,preshift,1191,9.678112951622925e-05
trmD,preshift,61020,0.0049585092553151204
trmH,preshift,1291,0.00010490716893824682
trmI,preshift,1852,0.00015049425009576537
trmJ,preshift,2194,0.00017828530491906545
trmL,preshift,283,2.299669156430972e-05
trmO,preshift,418,3.396684478403344e-05
trpA,preshift,2715,0.000220621970307777
trpB,preshift,3602,0.00029269993998107285
trpC,preshift,1904,0.0001547197905952145
trpD,preshift,1271,0.0001032819610538433
trpE,preshift,1033,8.394198722944148e-05
trpL,preshift,62,5.038144441650893e-06
trpR,preshift,673,5.468824531017824e-05
trpS,preshift,4965,0.00040345785730317227
truA,preshift,1212,9.848759779485293e-05
truB,preshift,4522,0.00036745950266363445
truC,preshift,398,3.2341636899629926e-05
truD,preshift,2098,0.00017048430707392858
trxA,preshift,9880,0.0008028526948953358
trxB,preshift,11751,0.0009548908924812845
trxC,preshift,629,5.1112787964490505e-05
tsaB,preshift,3199,0.00025995200111034205
tsaC,preshift,1648,0.00013391712967484952
tsaD,preshift,1044,8.483585156586342e-05
tsaE,preshift,175,1.4220568988530746e-05
tsf,preshift,28609,0.0023247786182450064
tsgA,preshift,550,4.469321682109663e-05
tsr,preshift,42569,0.003459173721558659
tsx,preshift,9967,0.000809922349192491
ttcA,preshift,2619,0.00021282097246264013
ttdA,preshift,11,8.938643364219326e-07
ttdB,preshift,11,8.938643364219326e-07
ttdR,preshift,82,6.663352326054406e-06
ttdT,preshift,17,1.3814267017429866e-06
tufA,preshift,81787,0.006646043862085509
tufB,preshift,40914,0.003324687769124268
tus,preshift,202,1.6414599632475488e-05
tusA,preshift,428,3.477944872623519e-05
tusB,preshift,277,2.2509129198988667e-05
tusC,preshift,232,1.885241145908076e-05
tusD,preshift,637,5.176287111825191e-05
tusE,preshift,481,3.9086249619904504e-05
tynA,preshift,56,4.550582076329839e-06
tyrA,preshift,5746,0.0004669222251891295
tyrB,preshift,2815,0.00022874800972979455
tyrP,preshift,711,5.777614029054491e-05
tyrR,preshift,1768,0.00014366837698127062
tyrS,preshift,9304,0.0007560467078245146
uacT,preshift,7,5.688227595412298e-07
ubiA,preshift,787,6.395193025127827e-05
ubiB,preshift,1861,0.00015122559364374696
ubiC,preshift,642,5.216917308935279e-05
ubiD,preshift,2787,0.00022647271869162964
ubiE,preshift,2428,0.00019730023716658658
ubiF,preshift,469,3.81111248892624e-05
ubiG,preshift,1135,9.22305474398994e-05
ubiH,preshift,1891,0.00015366340547035224
ubiI,preshift,1094,8.88988712768722e-05
ubiJ,preshift,1318,0.00010710119958219156
ubiX,preshift,918,7.459704189412129e-05
ucpA,preshift,2204,0.00017909790886126722
udk,preshift,1288,0.00010466338775558629
udp,preshift,1270,0.00010320070065962312
ugd,preshift,197,1.600829766137461e-05
ugpA,preshift,47,3.819238528348257e-06
